"";"system:index";"CLOUD_COVER";"CLOUD_COVER_LAND";"EARTH_SUN_DISTANCE";"ESPA_VERSION";"GEOMETRIC_RMSE_MODEL";"GEOMETRIC_RMSE_MODEL_X";"GEOMETRIC_RMSE_MODEL_Y";"IMAGE_QUALITY";"LANDSAT_ID";"LEVEL1_PRODUCTION_DATE";"PIXEL_QA_VERSION";"SATELLITE";"SENSING_TIME";"SOLAR_AZIMUTH_ANGLE";"SOLAR_ZENITH_ANGLE";"SR_APP_VERSION";"WRS_PATH";"WRS_ROW";"system:asset_size";"system:band_names";"system:bands";"system:footprint";"system:id";"system:time_start";"system:version";".geo";"IMAGE_QUALITY_OLI";"IMAGE_QUALITY_TIRS";"system:time_end"
"11";"2_LT05_227061_19910625";8;8;1,016485;"2_19_0c";4,518;3,197;3,193;9;"LT05_L1TP_227061_19910625_20170126_01_T1";1485409275000;"generate_pixel_qa_1.5.0";"LANDSAT_5";1991-06-25 13:10:51;53,105934;43,764706;"LEDAPS_3.2.0";227;61;317080107;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.151842662553335,-0.7433654107882872, -53.15259350675716,-0.7411042412323328, -53.393773488658255,-0.7057771014234255, -53.83010342753666,-0.6418703417786835, -54.793760110835876,-0.5006715535406889, -54.79888415870924,-0.502494127713105, -54.80134683653496,-0.5110444488632657, -54.81103203679749,-0.5555369454739537, -54.85754866795871,-0.7722657080123171, -54.99937589022628,-1.433918857271463, -55.1386184520536,-2.0859148420826177, -55.14243510078672,-2.112465664828274, -55.141772399883564,-2.116108069448881, -55.13571477770743,-2.117038142217808, -53.494828014623195,-2.3570963276798182, -53.492041172966786,-2.3486155861108546, -53.45771465191356,-2.187681853162264, -53.32546197128222,-1.565476087014182, -53.18511607653636,-0.904438697784285, -53.15780208318716,-0.7738795131865472, -53.151842662553335,-0.7433654107882872)";"LANDSAT/LT05/C01/T1_SR/LT05_227061_19910625";677855451849;1521902140865371;"{""type"":""Polygon"",""coordinates"":[[[-53.151842662553335,-0.7433654107882872],[-53.15259350675716,-0.7411042412323328],[-53.393773488658255,-0.7057771014234255],[-53.83010342753666,-0.6418703417786835],[-54.793760110835876,-0.5006715535406889],[-54.79888415870924,-0.502494127713105],[-54.80134683653496,-0.5110444488632657],[-54.81103203679749,-0.5555369454739537],[-54.85754866795871,-0.7722657080123171],[-54.99937589022628,-1.433918857271463],[-55.1386184520536,-2.0859148420826177],[-55.14243510078672,-2.112465664828274],[-55.141772399883564,-2.116108069448881],[-55.13571477770743,-2.117038142217808],[-53.494828014623195,-2.3570963276798182],[-53.492041172966786,-2.3486155861108546],[-53.45771465191356,-2.187681853162264],[-53.32546197128222,-1.565476087014182],[-53.18511607653636,-0.904438697784285],[-53.15780208318716,-0.7738795131865472],[-53.151842662553335,-0.7433654107882872]]]}";NA;NA;NA
"12";"2_LT05_227061_19911015";5;5;0,997149;"2_19_0c";6,565;3,677;5,439;9;"LT05_L1TP_227061_19911015_20170126_01_T1";1485392212000;"generate_pixel_qa_1.5.0";"LANDSAT_5";1991-10-15 13:11:57;103,304604;33,242512;"LEDAPS_3.2.0";227;61;279176533;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.15311008610029,-0.7481584126558043, -53.1523473301788,-0.7400208999608953, -53.64058378544431,-0.668843324148205, -54.794513074970915,-0.5004607643320907, -54.79862661538456,-0.5022372141981627, -54.8164107215683,-0.5804899545659126, -54.86319372366083,-0.7980353481027125, -55.05519682977289,-1.6949196446096004, -55.10160643876606,-1.912522548317737, -55.13965010753773,-2.092968286306464, -55.142925688026,-2.116234114684575, -53.49423506799035,-2.356927752920844, -53.48008649022494,-2.2914906897135032, -53.42707768791587,-2.0437682751057356, -53.3604212575455,-1.7302246077486945, -53.275652791627515,-1.3298908184081912, -53.19073920834479,-0.9296304912607725, -53.16479177309111,-0.805796293422956, -53.15311008610029,-0.7481584126558043)";"LANDSAT/LT05/C01/T1_SR/LT05_227061_19911015";687532317519;1521902143835287;"{""type"":""Polygon"",""coordinates"":[[[-53.15311008610029,-0.7481584126558043],[-53.1523473301788,-0.7400208999608953],[-53.64058378544431,-0.668843324148205],[-54.794513074970915,-0.5004607643320907],[-54.79862661538456,-0.5022372141981627],[-54.8164107215683,-0.5804899545659126],[-54.86319372366083,-0.7980353481027125],[-55.05519682977289,-1.6949196446096004],[-55.10160643876606,-1.912522548317737],[-55.13965010753773,-2.092968286306464],[-55.142925688026,-2.116234114684575],[-53.49423506799035,-2.356927752920844],[-53.48008649022494,-2.2914906897135032],[-53.42707768791587,-2.0437682751057356],[-53.3604212575455,-1.7302246077486945],[-53.275652791627515,-1.3298908184081912],[-53.19073920834479,-0.9296304912607725],[-53.16479177309111,-0.805796293422956],[-53.15311008610029,-0.7481584126558043]]]}";NA;NA;NA
"13";"2_LT05_227062_19910625";4;4;1,016485;"2_19_0c";4,559;2,998;3,434;9;"LT05_L1TP_227062_19910625_20170126_01_T1";1485409524000;"generate_pixel_qa_1.5.0";"LANDSAT_5";1991-06-25 13:11:15;52,061081;44,813663;"LEDAPS_3.2.0";227;62;272736797;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.867139216461965,-3.800480159522632, -53.803272514620254,-3.809743942418205, -53.80207138568317,-3.805460942974191, -53.78905811878764,-3.749039634078401, -53.556447311417465,-2.653087924514521, -53.46410486747515,-2.2180336938693634, -53.460104858849306,-2.196286567919556, -53.460754677789055,-2.1940186539840316, -53.799807910613666,-2.144502495491473, -54.20215538884467,-2.085656337723123, -54.646935144836476,-2.020490847790936, -55.10524719736586,-1.9532279322862234, -55.110423695966894,-1.9549705785954006, -55.138616515395725,-2.085905607734039, -55.279221027270005,-2.7423215085017256, -55.419764950386444,-3.398811284114621, -55.454924874327496,-3.564939635952551, -55.452844221300495,-3.568509665072118, -55.26981248567535,-3.595456660474476, -53.867139216461965,-3.800480159522632)";"LANDSAT/LT05/C01/T1_SR/LT05_227062_19910625";677855475884;1521902316189731;"{""type"":""Polygon"",""coordinates"":[[[-53.867139216461965,-3.800480159522632],[-53.803272514620254,-3.809743942418205],[-53.80207138568317,-3.805460942974191],[-53.78905811878764,-3.749039634078401],[-53.556447311417465,-2.653087924514521],[-53.46410486747515,-2.2180336938693634],[-53.460104858849306,-2.196286567919556],[-53.460754677789055,-2.1940186539840316],[-53.799807910613666,-2.144502495491473],[-54.20215538884467,-2.085656337723123],[-54.646935144836476,-2.020490847790936],[-55.10524719736586,-1.9532279322862234],[-55.110423695966894,-1.9549705785954006],[-55.138616515395725,-2.085905607734039],[-55.279221027270005,-2.7423215085017256],[-55.419764950386444,-3.398811284114621],[-55.454924874327496,-3.564939635952551],[-55.452844221300495,-3.568509665072118],[-55.26981248567535,-3.595456660474476],[-53.867139216461965,-3.800480159522632]]]}";NA;NA;NA
"14";"2_LT05_227062_19910727";8;8;1,015543;"2_19_0c";4,333;3,177;2,947;9;"LT05_L1TP_227062_19910727_20170126_01_T1";1485390475000;"generate_pixel_qa_1.5.0";"LANDSAT_5";1991-07-27 13:11:41;57,854073;43,555134;"LEDAPS_3.2.0";227;62;259285431;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.80669387164447,-3.7954497122076343, -53.80377261781288,-3.7824243727502274, -53.66284637905495,-3.1213147643144983, -53.569703029652416,-2.68184308605405, -53.47643456856275,-2.2424465850518627, -53.46764577513597,-2.1988635439128914, -53.46766152533586,-2.192155530538769, -54.034520607870384,-2.1094708711744734, -55.11019432038365,-1.952041326014952, -55.114192446414286,-1.953903494107769, -55.12058443421443,-1.9756561988822448, -55.149642958306494,-2.1103333195643144, -55.300565001667394,-2.81519445766122, -55.45142497730554,-3.5201388413715775, -55.460641600975954,-3.5640785453050934, -55.45840124730051,-3.567602816409772, -55.43431456703224,-3.5711585412575113, -55.305002200151755,-3.5901992892412604, -53.81023797339589,-3.8085083638747923, -53.80669387164447,-3.7954497122076343)";"LANDSAT/LT05/C01/T1_SR/LT05_227062_19910727";680620301181;1521902316827758;"{""type"":""Polygon"",""coordinates"":[[[-53.80669387164447,-3.7954497122076343],[-53.80377261781288,-3.7824243727502274],[-53.66284637905495,-3.1213147643144983],[-53.569703029652416,-2.68184308605405],[-53.47643456856275,-2.2424465850518627],[-53.46764577513597,-2.1988635439128914],[-53.46766152533586,-2.192155530538769],[-54.034520607870384,-2.1094708711744734],[-55.11019432038365,-1.952041326014952],[-55.114192446414286,-1.953903494107769],[-55.12058443421443,-1.9756561988822448],[-55.149642958306494,-2.1103333195643144],[-55.300565001667394,-2.81519445766122],[-55.45142497730554,-3.5201388413715775],[-55.460641600975954,-3.5640785453050934],[-55.45840124730051,-3.567602816409772],[-55.43431456703224,-3.5711585412575113],[-55.305002200151755,-3.5901992892412604],[-53.81023797339589,-3.8085083638747923],[-53.80669387164447,-3.7954497122076343]]]}";NA;NA;NA
"15";"2_LT05_226061_19920722";15;15;1,015944;"2_19_0c";9,369;6,906;6,331;9;"LT05_L1TP_226061_19920722_20170123_01_T1";1485151296000;"generate_pixel_qa_1.5.0";"LANDSAT_5";1992-07-22 13:04:32;57,898506;43,097538;"LEDAPS_3.2.0";226;61;348420227;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.36013791232259,-1.059337397515637, -53.478966895163005,-1.6164829642299798, -53.57717263713752,-2.0783861027269945, -53.58592791712101,-2.123135186234343, -53.5840987173425,-2.12652257874595, -53.2754720876845,-2.1713816699881794, -51.94002328076942,-2.3645308896955197, -51.93603991533608,-2.3471006625883004, -51.90898083411976,-2.220653154831158, -51.6587822813667,-1.0399287569786786, -51.609399736865015,-0.8043598795902385, -51.598602145261886,-0.7516983583378894, -51.5986012618717,-0.7453217107727186, -52.099721988879615,-0.6728634948709225, -53.23722867976731,-0.5082629971492765, -53.24234004627502,-0.510077067007261, -53.25046836592235,-0.5454772551444453, -53.26180418182317,-0.5975467025867902, -53.36013791232259,-1.059337397515637)";"LANDSAT/LT05/C01/T1_SR/LT05_226061_19920722";711810272448;1521903359025970;"{""type"":""Polygon"",""coordinates"":[[[-53.36013791232259,-1.059337397515637],[-53.478966895163005,-1.6164829642299798],[-53.57717263713752,-2.0783861027269945],[-53.58592791712101,-2.123135186234343],[-53.5840987173425,-2.12652257874595],[-53.2754720876845,-2.1713816699881794],[-51.94002328076942,-2.3645308896955197],[-51.93603991533608,-2.3471006625883004],[-51.90898083411976,-2.220653154831158],[-51.6587822813667,-1.0399287569786786],[-51.609399736865015,-0.8043598795902385],[-51.598602145261886,-0.7516983583378894],[-51.5986012618717,-0.7453217107727186],[-52.099721988879615,-0.6728634948709225],[-53.23722867976731,-0.5082629971492765],[-53.24234004627502,-0.510077067007261],[-53.25046836592235,-0.5454772551444453],[-53.26180418182317,-0.5975467025867902],[-53.36013791232259,-1.059337397515637]]]}";NA;NA;NA
"16";"2_LT05_226061_19921010";19;19;0,998365;"2_19_0c";7,013;4,193;5,622;9;"LT05_L1TP_226061_19921010_20170121_01_T1";1485014677000;"generate_pixel_qa_1.5.0";"LANDSAT_5";1992-10-10 13:03:09;100,19062;33,820656;"LEDAPS_3.2.0";226;61;353337583;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-51.548455690944,-0.7624502738766649, -51.65250700477958,-0.7473743339526553, -52.11886305446446,-0.6799146673333374, -53.19355459086507,-0.5243376731756288, -53.19762306891374,-0.5263837186220809, -53.20235183249794,-0.5439999798916718, -53.21384867852838,-0.5964812441137121, -53.3067716728675,-1.0314444303272141, -53.3457142520109,-1.2141977038438414, -53.445906713979596,-1.6845866565784424, -53.53870239596481,-2.120215084412586, -53.54095633317825,-2.1386681235278377, -53.540284527902024,-2.142076777961849, -53.48273069749859,-2.150445352249067, -52.77568470750929,-2.252898251236986, -51.88996333087908,-2.3807123086577153, -51.879139274548656,-2.3324238949085725, -51.59810889413234,-1.004387178091917, -51.54845657366676,-0.7690591416711607, -51.548455690944,-0.7624502738766649)";"LANDSAT/LT05/C01/T1_SR/LT05_226061_19921010";718722189610;1521903360138000;"{""type"":""Polygon"",""coordinates"":[[[-51.548455690944,-0.7624502738766649],[-51.65250700477958,-0.7473743339526553],[-52.11886305446446,-0.6799146673333374],[-53.19355459086507,-0.5243376731756288],[-53.19762306891374,-0.5263837186220809],[-53.20235183249794,-0.5439999798916718],[-53.21384867852838,-0.5964812441137121],[-53.3067716728675,-1.0314444303272141],[-53.3457142520109,-1.2141977038438414],[-53.445906713979596,-1.6845866565784424],[-53.53870239596481,-2.120215084412586],[-53.54095633317825,-2.1386681235278377],[-53.540284527902024,-2.142076777961849],[-53.48273069749859,-2.150445352249067],[-52.77568470750929,-2.252898251236986],[-51.88996333087908,-2.3807123086577153],[-51.879139274548656,-2.3324238949085725],[-51.59810889413234,-1.004387178091917],[-51.54845657366676,-0.7690591416711607],[-51.548455690944,-0.7624502738766649]]]}";NA;NA;NA
"17";"2_LT05_226062_19920722";10;10;1,015944;"2_19_0c";5,883;4,166;4,154;9;"LT05_L1TP_226062_19920722_20170123_01_T1";1485151247000;"generate_pixel_qa_1.5.0";"LANDSAT_5";1992-07-22 13:04:56;56,743435;44,052696;"LEDAPS_3.2.0";226;62;318130580;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-52.10015678100524,-2.1640266334815768, -52.349626784602755,-2.1280071091771844, -53.54571584682719,-1.9548085550044847, -53.54952994701694,-1.9568673816533737, -53.5588725960275,-1.9928159445056521, -53.75760883470546,-2.924448368739365, -53.876180676902734,-3.4811961398697226, -53.894671426434535,-3.569122272497452, -53.89250101510667,-3.572887831628052, -53.68395306499812,-3.6032748743739575, -53.248249788822136,-3.6665646712074116, -52.246764030754385,-3.811161741552661, -52.2452828139421,-3.806719639883416, -52.23576345377644,-3.7633037048957068, -52.20395983804193,-3.6151913077143725, -52.05630512385397,-2.917969038289605, -51.90898002731535,-2.2206495961683523, -51.90491643669629,-2.198920638344892, -51.9045919601945,-2.192469963356322, -51.90565809157991,-2.192111741493287, -52.10015678100524,-2.1640266334815768)";"LANDSAT/LT05/C01/T1_SR/LT05_226062_19920722";711810296368;1521903441891985;"{""type"":""Polygon"",""coordinates"":[[[-52.10015678100524,-2.1640266334815768],[-52.349626784602755,-2.1280071091771844],[-53.54571584682719,-1.9548085550044847],[-53.54952994701694,-1.9568673816533737],[-53.5588725960275,-1.9928159445056521],[-53.75760883470546,-2.924448368739365],[-53.876180676902734,-3.4811961398697226],[-53.894671426434535,-3.569122272497452],[-53.89250101510667,-3.572887831628052],[-53.68395306499812,-3.6032748743739575],[-53.248249788822136,-3.6665646712074116],[-52.246764030754385,-3.811161741552661],[-52.2452828139421,-3.806719639883416],[-52.23576345377644,-3.7633037048957068],[-52.20395983804193,-3.6151913077143725],[-52.05630512385397,-2.917969038289605],[-51.90898002731535,-2.2206495961683523],[-51.90491643669629,-2.198920638344892],[-51.9045919601945,-2.192469963356322],[-51.90565809157991,-2.192111741493287],[-52.10015678100524,-2.1640266334815768]]]}";NA;NA;NA
"18";"2_LT05_227061_19920915";14;14;1,005435;"2_19_0c";5,116;3,023;4,127;9;"LT05_L1TP_227061_19920915_20170121_01_T1";1485028691000;"generate_pixel_qa_1.5.0";"LANDSAT_5";1992-09-15 13:09:54;83,169067;35,662373;"LEDAPS_3.2.0";227;61;334331458;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.13112652076575,-0.7468339368749894, -53.26810192919203,-0.7269383345895031, -53.979492157303305,-0.6237424209546698, -54.771887217454164,-0.5087316367322048, -54.775988066005546,-0.5106387564663848, -54.7832507730332,-0.5373903402233122, -54.88381963827813,-1.007437682792433, -55.004639742798396,-1.5733471717039966, -55.03750893950919,-1.7275534843474154, -55.11432704773257,-2.0905000140579024, -55.12058965366549,-2.123209337336692, -55.11934810680699,-2.1266313969693678, -53.47324027187869,-2.3654341720603034, -53.46863870386403,-2.34727385290702, -53.46166151481341,-2.31690602633918, -53.408980782307125,-2.0694611381225525, -53.329533980899214,-1.694682193021794, -53.23286768215071,-1.2373373273070511, -53.14002600371098,-0.797152962220123, -53.13151915732868,-0.7548814907134445, -53.13112652076575,-0.7468339368749894)";"LANDSAT/LT05/C01/T1_SR/LT05_227061_19920915";716562594706;1521902148036480;"{""type"":""Polygon"",""coordinates"":[[[-53.13112652076575,-0.7468339368749894],[-53.26810192919203,-0.7269383345895031],[-53.979492157303305,-0.6237424209546698],[-54.771887217454164,-0.5087316367322048],[-54.775988066005546,-0.5106387564663848],[-54.7832507730332,-0.5373903402233122],[-54.88381963827813,-1.007437682792433],[-55.004639742798396,-1.5733471717039966],[-55.03750893950919,-1.7275534843474154],[-55.11432704773257,-2.0905000140579024],[-55.12058965366549,-2.123209337336692],[-55.11934810680699,-2.1266313969693678],[-53.47324027187869,-2.3654341720603034],[-53.46863870386403,-2.34727385290702],[-53.46166151481341,-2.31690602633918],[-53.408980782307125,-2.0694611381225525],[-53.329533980899214,-1.694682193021794],[-53.23286768215071,-1.2373373273070511],[-53.14002600371098,-0.797152962220123],[-53.13151915732868,-0.7548814907134445],[-53.13112652076575,-0.7468339368749894]]]}";NA;NA;NA
"19";"2_LT05_227061_19921118";5;5;0,988324;"2_19_0c";5,876;3,52;4,705;9;"LT05_L1TP_227061_19921118_20170122_01_T1";1485055535000;"generate_pixel_qa_1.5.0";"LANDSAT_5";1992-11-18 13:08:48;121,062698;37,16497;"LEDAPS_3.2.0";227;61;328041442;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.73386877918613,-0.6553762038253821, -54.14109090735797,-0.5963886553411056, -54.78846959623604,-0.5025673430218238, -54.79245713591327,-0.504421775900455, -54.798682216497106,-0.5256863614770783, -54.983778439627045,-1.3937605026079736, -55.135896059743715,-2.1087029936479413, -55.136972477139196,-2.118557018683536, -55.13550116346661,-2.121803126179219, -55.06884873601822,-2.1315134820372963, -53.49291555572763,-2.3598028532963116, -53.487513022273994,-2.338108274526214, -53.43291825233972,-2.0808926298468475, -53.35640520073354,-1.7188402752809429, -53.283257725094295,-1.372289297856812, -53.210002172979245,-1.0257930759495808, -53.18056149508484,-0.8860182018480356, -53.1524273087368,-0.7504117089902699, -53.15161742720684,-0.7396905794577511, -53.73386877918613,-0.6553762038253821)";"LANDSAT/LT05/C01/T1_SR/LT05_227061_19921118";722092128978;1521902150868211;"{""type"":""Polygon"",""coordinates"":[[[-53.73386877918613,-0.6553762038253821],[-54.14109090735797,-0.5963886553411056],[-54.78846959623604,-0.5025673430218238],[-54.79245713591327,-0.504421775900455],[-54.798682216497106,-0.5256863614770783],[-54.983778439627045,-1.3937605026079736],[-55.135896059743715,-2.1087029936479413],[-55.136972477139196,-2.118557018683536],[-55.13550116346661,-2.121803126179219],[-55.06884873601822,-2.1315134820372963],[-53.49291555572763,-2.3598028532963116],[-53.487513022273994,-2.338108274526214],[-53.43291825233972,-2.0808926298468475],[-53.35640520073354,-1.7188402752809429],[-53.283257725094295,-1.372289297856812],[-53.210002172979245,-1.0257930759495808],[-53.18056149508484,-0.8860182018480356],[-53.1524273087368,-0.7504117089902699],[-53.15161742720684,-0.7396905794577511],[-53.73386877918613,-0.6553762038253821]]]}";NA;NA;NA
"20";"2_LT05_227062_19920915";17;17;1,005435;"2_19_0c";7,963;4,585;6,51;9;"LT05_L1TP_227062_19920915_20170122_01_T1";1485096512000;"generate_pixel_qa_1.5.0";"LANDSAT_5";1992-09-15 13:10:18;81,221619;36,06638;"LEDAPS_3.2.0";227;62;330534947;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.43930578448944,-2.202138814246334, -53.50210906634566,-2.193032406118948, -53.96681471716511,-2.125704550751815, -54.73921687845809,-2.0134974942611676, -55.08303894311907,-1.9634443802054313, -55.086956605133075,-1.9652691031701603, -55.09467355468884,-1.9974585101640845, -55.15509889809255,-2.278801344384586, -55.29070394317441,-2.9150155517852863, -55.426263213301105,-3.5513040174010553, -55.430340841793644,-3.5778215718011803, -55.42995650720092,-3.5816176138496614, -55.37952842295066,-3.5889785064428827, -53.77994396233251,-3.8207895344128544, -53.72818209124315,-3.5767469673465544, -53.63317587950715,-3.1279929064545104, -53.533805161071555,-2.6576295526309135, -53.4611808848827,-2.313384990332567, -53.43969807329795,-2.210429989280457, -53.43930578448944,-2.202138814246334)";"LANDSAT/LT05/C01/T1_SR/LT05_227062_19920915";716562618776;1521902321816343;"{""type"":""Polygon"",""coordinates"":[[[-53.43930578448944,-2.202138814246334],[-53.50210906634566,-2.193032406118948],[-53.96681471716511,-2.125704550751815],[-54.73921687845809,-2.0134974942611676],[-55.08303894311907,-1.9634443802054313],[-55.086956605133075,-1.9652691031701603],[-55.09467355468884,-1.9974585101640845],[-55.15509889809255,-2.278801344384586],[-55.29070394317441,-2.9150155517852863],[-55.426263213301105,-3.5513040174010553],[-55.430340841793644,-3.5778215718011803],[-55.42995650720092,-3.5816176138496614],[-55.37952842295066,-3.5889785064428827],[-53.77994396233251,-3.8207895344128544],[-53.72818209124315,-3.5767469673465544],[-53.63317587950715,-3.1279929064545104],[-53.533805161071555,-2.6576295526309135],[-53.4611808848827,-2.313384990332567],[-53.43969807329795,-2.210429989280457],[-53.43930578448944,-2.202138814246334]]]}";NA;NA;NA
"21";"2_LT05_227062_19921102";10;10;0,992053;"2_19_0c";7,621;5,303;5,474;9;"LT05_L1TP_227062_19921102_20170122_01_T1";1485074047000;"generate_pixel_qa_1.5.0";"LANDSAT_5";1992-11-02 13:09:29;112,370575;34,658619;"LEDAPS_3.2.0";227;62;289595769;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.45863134654263,-2.2548649840823103, -53.45410586278034,-2.232909597537964, -53.44813916693421,-2.202517629615507, -53.44894535594644,-2.200103795347941, -53.6890328221668,-2.1653673336767087, -54.11509144543832,-2.103659777798013, -55.09163378442104,-1.9618455584338896, -55.096753823402075,-1.9636703740564303, -55.11064600148027,-2.024835572469434, -55.25245045471672,-2.6915522649666848, -55.394184398442576,-3.358344872896073, -55.43336919402191,-3.5431478742432727, -55.43896511658732,-3.576881394216172, -55.43861462685603,-3.5806829882565023, -53.791031765038134,-3.819225618074365, -53.78829436197737,-3.810560236206664, -53.70686128305236,-3.4270996669498084, -53.620977305517705,-3.0217454403808293, -53.53499679734087,-2.616453794156859, -53.45863134654263,-2.2548649840823103)";"LANDSAT/LT05/C01/T1_SR/LT05_227062_19921102";720709769850;1521902324063045;"{""type"":""Polygon"",""coordinates"":[[[-53.45863134654263,-2.2548649840823103],[-53.45410586278034,-2.232909597537964],[-53.44813916693421,-2.202517629615507],[-53.44894535594644,-2.200103795347941],[-53.6890328221668,-2.1653673336767087],[-54.11509144543832,-2.103659777798013],[-55.09163378442104,-1.9618455584338896],[-55.096753823402075,-1.9636703740564303],[-55.11064600148027,-2.024835572469434],[-55.25245045471672,-2.6915522649666848],[-55.394184398442576,-3.358344872896073],[-55.43336919402191,-3.5431478742432727],[-55.43896511658732,-3.576881394216172],[-55.43861462685603,-3.5806829882565023],[-53.791031765038134,-3.819225618074365],[-53.78829436197737,-3.810560236206664],[-53.70686128305236,-3.4270996669498084],[-53.620977305517705,-3.0217454403808293],[-53.53499679734087,-2.616453794156859],[-53.45863134654263,-2.2548649840823103]]]}";NA;NA;NA
"22";"2_LT05_227062_19921118";3;3;0,988324;"2_19_0c";8,702;7,213;4,868;9;"LT05_L1TP_227062_19921118_20170121_01_T1";1485032652000;"generate_pixel_qa_1.5.0";"LANDSAT_5";1992-11-18 13:09:13;119,255875;36,60947;"LEDAPS_3.2.0";227;62;292539220;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.45848095442939,-2.1981620052333857, -53.45945793136704,-2.1958836680829656, -54.0387389671094,-2.112217321136066, -54.62024027437891,-2.028044717731802, -55.099120634948406,-1.9585755630320494, -55.10421730541219,-1.960391974257479, -55.11551329945305,-2.012906805799337, -55.156540062164666,-2.2047454513858806, -55.28372131473242,-2.8021480449732286, -55.410854703689736,-3.39961064094849, -55.441798152750565,-3.5455199527589643, -55.44631043090918,-3.574243442805295, -55.44558125448852,-3.5778750131081907, -55.15509114996437,-3.6202899472838226, -53.80025622728707,-3.8166723459629233, -53.7866053957007,-3.7558041688860997, -53.68539531653895,-3.2759669007047223, -53.58406155237113,-2.7962157147159177, -53.464348530945294,-2.2288709020279724, -53.45848095442939,-2.1981620052333857)";"LANDSAT/LT05/C01/T1_SR/LT05_227062_19921118";722092153054;1521902325069273;"{""type"":""Polygon"",""coordinates"":[[[-53.45848095442939,-2.1981620052333857],[-53.45945793136704,-2.1958836680829656],[-54.0387389671094,-2.112217321136066],[-54.62024027437891,-2.028044717731802],[-55.099120634948406,-1.9585755630320494],[-55.10421730541219,-1.960391974257479],[-55.11551329945305,-2.012906805799337],[-55.156540062164666,-2.2047454513858806],[-55.28372131473242,-2.8021480449732286],[-55.410854703689736,-3.39961064094849],[-55.441798152750565,-3.5455199527589643],[-55.44631043090918,-3.574243442805295],[-55.44558125448852,-3.5778750131081907],[-55.15509114996437,-3.6202899472838226],[-53.80025622728707,-3.8166723459629233],[-53.7866053957007,-3.7558041688860997],[-53.68539531653895,-3.2759669007047223],[-53.58406155237113,-2.7962157147159177],[-53.464348530945294,-2.2288709020279724],[-53.45848095442939,-2.1981620052333857]]]}";NA;NA;NA
